Year,Month,Day,Vote #,Subject,Result,Ta/Nil,Tally,Legislator1,Legislator2,Legislator3,Legislator4,Legislator5,Legislator6,Legislator7,Legislator8,Legislator9,Legislator10,Legislator11,Legislator12,Legislator13,Legislator14,Legislator15,Legislator16,Legislator17,Legislator18,Legislator19,Legislator20,Legislator21,Legislator22,Legislator23,Legislator24,Legislator25,Legislator26,Legislator27,Legislator28,Legislator29,Legislator30,Legislator31,Legislator32,Legislator33,Legislator34,Legislator35,Legislator36,Legislator37,Legislator38,Legislator39,Legislator40,Legislator41,Legislator42,Legislator43,Legislator44,Legislator45,Legislator46,Legislator47,Legislator48,Legislator49,Legislator50,Legislator51,Legislator52,Legislator53,Legislator54
2015,May,7,0,07/May/2015 Prelude,Amendment declared lost.,NIL,19,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MauriceCummins,JimDarcy,JohnGilroy,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,MaryMoran,MichaelMullins,CatherineNoone,MaryAnnOBrien,PatONeill,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,May,7,1,07/May/2015 Prelude,Question declared carried.,TA,18,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MauriceCummins,JimDarcy,JohnGilroy,JamesHeffernan,CaitKeane,JohnKelly,MaryMoran,MichaelMullins,CatherineNoone,PatONeill,FergalQuinn,JillianVanTurnhout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,May,7,1,07/May/2015 Prelude,Question declared carried.,NIL,9,ThomasByrne,JohnCrown,MarkDaly,TerryLeyden,PaschalMooney,DavidNorris,BrianODomhnaill,LabhrasOMurchu,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,May,13,0,13/May/2015 Prelude,Amendment declared lost.,TA,11,PaulBradford,ThomasByrne,GerardPCraughwell,JamesHeffernan,TerryLeyden,PaschalMooney,LabhrasOMurchu,DarraghOBrien,DenisODonovan,AverilPower,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,May,13,0,13/May/2015 Prelude,Amendment declared lost.,NIL,18,IvanaBacik,TerryBrennan,ColmBurke,PaulCoghlan,MartinConway,MauriceCummins,JimDarcy,JohnGilroy,AideenHayden,LorraineHiggins,CaitKeane,JohnKelly,MarieMoloney,MichaelMullins,HildegardeNaughton,CatherineNoone,PatONeill,TomSheahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,May,14,0,14/May/2015 Prelude,Amendment declared lost.,TA,14,ThomasByrne,GerardPCraughwell,JohnCrown,JamesHeffernan,TerryLeyden,PaschalMooney,RonanMullen,BrianODomhnaill,DarraghOBrien,DenisODonovan,AverilPower,FergalQuinn,MaryMWhite,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,May,14,0,14/May/2015 Prelude,Amendment declared lost.,NIL,17,IvanaBacik,TerryBrennan,ColmBurke,PaulCoghlan,JimDarcy,AideenHayden,CaitKeane,JohnKelly,MarieMoloney,MichaelMullins,HildegardeNaughton,CatherineNoone,MaryAnnOBrien,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,May,26,0,26/May/2015 Prelude,Amendment declared lost.,TA,19,SeanDBarrett,ThomasByrne,GerardPCraughwell,JohnCrown,DavidCullinane,JamesHeffernan,TerryLeyden,RonanMullen,DavidNorris,TrevorOClochartaigh,DarraghOBrien,DenisODonovan,NedOSullivan,AverilPower,FergalQuinn,JillianVanTurnhout,MaryMWhite,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,May,26,0,26/May/2015 Prelude,Amendment declared lost.,NIL,25,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,JimDarcy,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,TerryLeyden,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MaryAnnOBrien,MarieLouiseODonnell,PatONeill,FergalQuinn,TomSheahan,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,May,26,1,26/May/2015 Prelude,Question declared carried.,TA,25,IvanaBacik,PaulBradford,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,RonanMullen,MichaelMullins,HildegardeNaughton,MaryAnnOBrien,MarieLouiseODonnell,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,May,26,1,26/May/2015 Prelude,Question declared carried.,NIL,14,SeanDBarrett,ThomasByrne,GerardPCraughwell,JohnCrown,JamesHeffernan,TerryLeyden,DavidNorris,TrevorOClochartaigh,DarraghOBrien,DenisODonovan,AverilPower,FergalQuinn,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,May,27,0,27/May/2015 Prelude,Question declared carried.,TA,24,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,AideenHayden,ImeldaHenry,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,DavidNorris,MaryAnnOBrien,TomSheahan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,May,27,0,27/May/2015 Prelude,Question declared carried.,NIL,12,GerardPCraughwell,MarkDaly,JamesHeffernan,TerryLeyden,PaschalMooney,RonanMullen,BrianODomhnaill,LabhrasOMurchu,DarraghOBrien,DenisODonovan,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,4,0,04/Nov/2015 Prelude,Amendment declared lost.,TA,14,SeanDBarrett,ThomasByrne,GerardPCraughwell,DavidCullinane,MarkDaly,FidelmaHealyEames,MarcMacSharry,PaschalMooney,TrevorOClochartaigh,BrianODomhnaill,DarraghOBrien,FergalQuinn,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,4,0,04/Nov/2015 Prelude,Amendment declared lost.,NIL,29,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,AideenHayden,ImeldaHenry,CaitKeane,JohnKelly,DenisLandy,FiachMacConghail,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,4,1,04/Nov/2015 Prelude,Question declared carried.,TA,33,IvanaBacik,SeanDBarrett,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,GerardPCraughwell,MauriceCummins,JimDarcy,MichaelWDArcy,AideenHayden,FidelmaHealyEames,ImeldaHenry,CaitKeane,JohnKelly,DenisLandy,FiachMacConghail,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MarieLouiseODonnell,SusanOKeeffe,PatONeill,FergalQuinn,TomSheahan,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,
2015,November,4,1,04/Nov/2015 Prelude,Question declared carried.,NIL,10,ThomasByrne,DavidCullinane,MarkDaly,MarcMacSharry,TrevorOClochartaigh,BrianODomhnaill,LabhrasOMurchu,DarraghOBrien,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,10,0,10/Nov/2015 Prelude,Amendment declared lost.,TA,16,SeanDBarrett,PaulBradford,GerardPCraughwell,JohnCrown,MarkDaly,FidelmaHealyEames,TerryLeyden,MarcMacSharry,PaschalMooney,RonanMullen,DavidNorris,DenisODonovan,BrianODomhnaill,JillianVanTurnhout,JimWalsh,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,10,0,10/Nov/2015 Prelude,Amendment declared lost.,NIL,25,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,AideenHayden,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MaryAnnOBrien,MarieLouiseODonnell,SusanOKeeffe,PatONeill,TomSheahan,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,11,0,11/Nov/2015 Prelude,Question declared carried.,TA,24,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,AideenHayden,ImeldaHenry,JohnKelly,DenisLandy,FiachMacConghail,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,11,0,11/Nov/2015 Prelude,Question declared carried.,NIL,14,SeanDBarrett,JohnCrown,DavidCullinane,MarkDaly,FidelmaHealyEames,JamesHeffernan,TerryLeyden,PaschalMooney,RonanMullen,DavidNorris,DenisODonovan,BrianODomhnaill,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,18,0,18/Nov/2015 Prelude,Amendment declared lost.,TA,12,SeanDBarrett,GerardPCraughwell,DavidCullinane,MarkDaly,MarcMacSharry,PaschalMooney,DarraghOBrien,DenisODonovan,NedOSullivan,MaryMWhite,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,18,0,18/Nov/2015 Prelude,Amendment declared lost.,NIL,22,IvanaBacik,TerryBrennan,MairiaCahil,EamonnCoghlan,MichaelComiskey,MartinConway,MauriceCummins,AideenHayden,ImeldaHenry,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,25,0,25/Nov/2015 Prelude,Amendment declared lost.,TA,17,PaulBradford,GerardPCraughwell,DavidCullinane,MarkDaly,FidelmaHealyEames,TerryLeyden,MarcMacSharry,PaschalMooney,RonanMullen,DavidNorris,DarraghOBrien,NedOSullivan,TrevorOClochartaigh,LabhrasOMurchu,FergalQuinn,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,25,0,25/Nov/2015 Prelude,Amendment declared lost.,NIL,19,IvanaBacik,TerryBrennan,ColmBurke,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,AideenHayden,CaitKeane,JohnKelly,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,PatONeill,TomSheahan,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,25,1,25/Nov/2015 Prelude,Question declared carried.,TA,26,IvanaBacik,TerryBrennan,ColmBurke,MairiaCahil,PaulCoghlan,MichaelComiskey,MartinConway,GerardPCraughwell,DavidCullinane,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,FidelmaHealyEames,CaitKeane,JohnKelly,MarieMoloney,TonyMulcahy,RonanMullen,MichaelMullins,CatherineNoone,TrevorOClochartaigh,PatONeill,FergalQuinn,TomSheahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,25,1,25/Nov/2015 Prelude,Question declared carried.,NIL,4,TerryLeyden,PaschalMooney,DarraghOBrien,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,25,2,25/Nov/2015 Prelude,Amendment declared lost.,TA,12,SeanDBarrett,JohnCrown,DavidCullinane,MarkDaly,FidelmaHealyEames,TerryLeyden,PaschalMooney,LabhrasOMurchu,DarraghOBrien,NedOSullivan,FergalQuinn,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,25,2,25/Nov/2015 Prelude,Amendment declared lost.,NIL,14,IvanaBacik,TerryBrennan,ColmBurke,MairiaCahil,PaulCoghlan,MartinConway,MauriceCummins,JohnGilroy,AideenHayden,CaitKeane,JohnKelly,MarieMoloney,TonyMulcahy,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,25,3,25/Nov/2015 Prelude,Amendment declared lost.,TA,12,SeanDBarrett,GerardPCraughwell,DavidCullinane,MarkDaly,FidelmaHealyEames,TerryLeyden,PaschalMooney,DarraghOBrien,NedOSullivan,LabhrasOMurchu,FergalQuinn,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,25,3,25/Nov/2015 Prelude,Amendment declared lost.,NIL,18,IvanaBacik,TerryBrennan,ColmBurke,MairiaCahil,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,JohnGilroy,AideenHayden,CaitKeane,JohnKelly,MarieMoloney,TonyMulcahy,MichaelMullins,PatONeill,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,25,4,25/Nov/2015 Prelude,Amendment declared lost.,TA,14,SeanDBarrett,ThomasByrne,GerardPCraughwell,MarkDaly,FidelmaHealyEames,TerryLeyden,PaschalMooney,DavidNorris,DarraghOBrien,NedOSullivan,LabhrasOMurchu,FergalQuinn,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,25,4,25/Nov/2015 Prelude,Amendment declared lost.,NIL,21,IvanaBacik,TerryBrennan,ColmBurke,MairiaCahil,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,JohnGilroy,AideenHayden,CaitKeane,JohnKelly,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,PatONeill,TomSheahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,26,0,26/Nov/2015 Prelude,Amendment declared lost.,TA,15,SeanDBarrett,ThomasByrne,GerardPCraughwell,JohnCrown,MarkDaly,FidelmaHealyEames,TerryLeyden,PaschalMooney,RonanMullen,DavidNorris,NedOSullivan,FergalQuinn,KathrynReilly,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,26,0,26/Nov/2015 Prelude,Amendment declared lost.,NIL,20,IvanaBacik,TerryBrennan,ColmBurke,MairiaCahil,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JohnGilroy,AideenHayden,CaitKeane,JohnKelly,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,MarieLouiseODonnell,PatONeill,TomSheahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,26,1,26/Nov/2015 Prelude,Amendment declared lost.,TA,13,SeanDBarrett,ThomasByrne,GerardPCraughwell,JamesHeffernan,TerryLeyden,RonanMullen,DavidNorris,TrevorOClochartaigh,LabhrasOMurchu,FergalQuinn,KathrynReilly,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,26,1,26/Nov/2015 Prelude,Amendment declared lost.,NIL,16,IvanaBacik,ColmBurke,MairiaCahil,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,AideenHayden,CaitKeane,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,PatONeill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,26,2,26/Nov/2015 Prelude,Amendment declared carried.,TA,20,IvanaBacik,ColmBurke,MairiaCahil,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,GerardPCraughwell,MauriceCummins,MichaelWDArcy,AideenHayden,CaitKeane,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,PatONeill,TrevorOClochartaigh,KathrynReilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,26,2,26/Nov/2015 Prelude,Amendment declared carried.,NIL,10,SeanDBarrett,ThomasByrne,MarkDaly,JamesHeffernan,TerryLeyden,DavidNorris,LabhrasOMurchu,FergalQuinn,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,26,3,26/Nov/2015 Prelude,Amendment declared lost.,TA,11,SeanDBarrett,ThomasByrne,GerardPCraughwell,MarkDaly,TerryLeyden,DavidNorris,TrevorOClochartaigh,LabhrasOMurchu,AverilPower,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,26,3,26/Nov/2015 Prelude,Amendment declared lost.,NIL,17,IvanaBacik,ColmBurke,MairiaCahil,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,AideenHayden,CaitKeane,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,CatherineNoone,PatONeill,TomSheahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,26,4,26/Nov/2015 Prelude,Amendment declared lost.,TA,10,SeanDBarrett,GerardPCraughwell,MarkDaly,TerryLeyden,DavidNorris,TrevorOClochartaigh,LabhrasOMurchu,AverilPower,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,November,26,4,26/Nov/2015 Prelude,Amendment declared lost.,NIL,16,IvanaBacik,ColmBurke,MairiaCahil,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,AideenHayden,CaitKeane,MarieMoloney,TonyMulcahy,MichaelMullins,CatherineNoone,PatONeill,TomSheahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,October,6,0,06/Oct/2015 Prelude,Amendment declared lost.,TA,17,SeanDBarrett,ThomasByrne,GerardPCraughwell,DavidCullinane,FidelmaHealyEames,TerryLeyden,PaschalMooney,RonanMullen,DavidNorris,BrianODomhnaill,LabhrasOMurchu,DarraghOBrien,DenisODonovan,AverilPower,JimWalsh,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,October,6,0,06/Oct/2015 Prelude,Amendment declared lost.,NIL,21,IvanaBacik,TerryBrennan,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MauriceCummins,JimDarcy,JohnGilroy,LorraineHiggins,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,MaryMoran,MichaelMullins,HildegardeNaughton,SusanOKeeffe,PatONeill,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,October,20,0,20/Oct/2015 Prelude,Amendment declared lost.,TA,17,SeanDBarrett,PaulBradford,ThomasByrne,GerardPCraughwell,JohnCrown,FidelmaHealyEames,JamesHeffernan,TerryLeyden,MarcMacSharry,PaschalMooney,RonanMullen,DavidNorris,LabhrasOMurchu,DarraghOBrien,AverilPower,FergalQuinn,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,October,20,0,20/Oct/2015 Prelude,Amendment declared lost.,NIL,24,IvanaBacik,TerryBrennan,ColmBurke,EamonnCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,JohnGilroy,AideenHayden,ImeldaHenry,JohnKelly,MaryMoran,MichaelMullins,HildegardeNaughton,CatherineNoone,MaryAnnOBrien,MarieLouiseODonnell,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,October,21,0,21/Oct/2015 Prelude,Amendment declared lost.,TA,16,SeanDBarrett,ThomasByrne,GeraldNash,JohnBrowne2,DavidCullinane,MarieMoloney,FiachMacConghail,TerryLeyden,MairiaCahil,PaschalMooney,RonanMullen,BrianODomhnaill,KieranODonnell,DarraghOBrien,KathleenLynch,KateOConnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,October,21,0,21/Oct/2015 Prelude,Amendment declared lost.,NIL,22,ImeldaMunster,TerryBrennan,ColmBurke,PaulCoghlan,MarkDaly,JimDaly,MichaelWDArcy,JohnDeasyFG,AideenHayden,HildegardeNaughton,JohnHalligan,DenisLandy,MarieLouiseODonnell,MaryMitchellOConnor,TonyMulcahy,MichaelMullins,MartinKenny,SusanOKeeffe,PatONeill,TomSheahan,JerryButtimer,JohnPerry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,October,21,1,21/Oct/2015 Prelude,Amendment declared lost.,TA,15,SeanDBarrett,ThomasByrne,GerardPCraughwell,JohnCrown,DavidCullinane,MarkDaly,FidelmaHealyEames,TerryLeyden,MarcMacSharry,PaschalMooney,RonanMullen,BrianODomhnaill,DarraghOBrien,KathrynReilly,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,October,21,1,21/Oct/2015 Prelude,Amendment declared lost.,NIL,25,IvanaBacik,TerryBrennan,ColmBurke,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,JohnKelly,DenisLandy,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,MaryAnnOBrien,MarieLouiseODonnell,SusanOKeeffe,PatONeill,TomSheahan,JillianVanTurnhout,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,October,21,2,21/Oct/2015 Prelude,Amendment declared lost.,TA,15,SeanDBarrett,ThomasByrne,GerardPCraughwell,JohnCrown,DavidCullinane,JamesHeffernan,TerryLeyden,MarcMacSharry,PaschalMooney,RonanMullen,MaryAnnOBrien,MarieLouiseODonnell,JillianVanTurnhout,DiarmuidWilson,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,October,21,2,21/Oct/2015 Prelude,Amendment declared lost.,NIL,23,IvanaBacik,TerryBrennan,ColmBurke,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,JohnGilroy,AideenHayden,ImeldaHenry,LorraineHiggins,JohnKelly,DenisLandy,MarieMoloney,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,SusanOKeeffe,PatONeill,TomSheahan,JohnWhelan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,October,21,3,21/Oct/2015 Prelude,Amendment declared lost.,TA,13,SeanDBarrett,PaulBradford,DavidCullinane,JamesBrowne,TerryLeyden,MairiaCahil,PaschalMooney,BrianODomhnaill,KieranODonnell,MartinKenny,KathleenLynch,DessieEllis,KateOConnell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,October,21,3,21/Oct/2015 Prelude,Amendment declared lost.,NIL,24,ImeldaMunster,TerryBrennan,ColmBurke,PaulCoghlan,MichaelColreavy,MarkDaly,MaureenOSullivan,JimDaly,MichaelWDArcy,JohnDeasyFG,AideenHayden,HildegardeNaughton,LisaChambers,JohnHalligan,DenisLandy,MarieLouiseODonnell,TonyMulcahy,MichaelMullins,HelenMcEntee,CatherineNoone,MariaBailey,SusanOKeeffe,PatONeill,JerryButtimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,October,22,0,22/Oct/2015 Prelude,Amendment declared lost.,TA,14,SeanDBarrett,PaulBradford,GerardPCraughwell,JohnCrown,MarkDaly,TerryLeyden,PaschalMooney,RonanMullen,TrevorOClochartaigh,BrianODomhnaill,DarraghOBrien,DenisODonovan,JimWalsh,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,October,22,0,22/Oct/2015 Prelude,Amendment declared lost.,NIL,24,TerryBrennan,ColmBurke,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,JohnGilroy,AideenHayden,CaitKeane,JohnKelly,DenisLandy,MarieMoloney,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,SusanOKeeffe,PatONeill,AverilPower,TomSheahan,JillianVanTurnhout,JohnWhelan,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,September,23,0,23/Sep/2015 Prelude,Amendment declared lost.,TA,20,SeanDBarrett,PaulBradford,JohnCrown,DavidCullinane,MarkDaly,FidelmaHealyEames,JamesHeffernan,TerryLeyden,MarcMacSharry,PaschalMooney,LabhrasOMurchu,DarraghOBrien,DenisODonovan,NedOSullivan,AverilPower,FergalQuinn,KathrynReilly,JimWalsh,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,September,23,0,23/Sep/2015 Prelude,Amendment declared lost.,NIL,27,IvanaBacik,TerryBrennan,EamonnCoghlan,PaulCoghlan,MichaelComiskey,MartinConway,MauriceCummins,JimDarcy,MichaelWDArcy,JohnGilroy,AideenHayden,ImeldaHenry,CaitKeane,JohnKelly,FiachMacConghail,MarieMoloney,MaryMoran,TonyMulcahy,MichaelMullins,HildegardeNaughton,CatherineNoone,MaryAnnOBrien,MarieLouiseODonnell,PatONeill,TomSheahan,JillianVanTurnhout,KatherineZappone,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,February,2,0,02/Feb/2016 Prelude,Amendment declared lost.,TA,9,SeanDBarrett,MarkDaly,TerryLeyden,PaschalMooney,DenisODonovan,FergalQuinn,JimWalsh,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,February,2,0,02/Feb/2016 Prelude,Amendment declared lost.,NIL,21,IvanaBacik,TerryBrennan,ColmBurke,MairiaCahil,PaulCoghlan,MichaelComiskey,MartinConway,GerardPCraughwell,MauriceCummins,JimDarcy,MichaelWDArcy,AideenHayden,ImeldaHenry,CaitKeane,JohnKelly,MarieMoloney,MichaelMullins,DavidNorris,MaryAnnOBrien,PatONeill,TomSheahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,February,2,1,02/Feb/2016 Prelude,Amendment declared lost.,TA,9,SeanDBarrett,MarkDaly,TerryLeyden,PaschalMooney,DenisODonovan,FergalQuinn,JimWalsh,MaryMWhite,DiarmuidWilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
